Student_ID,Gender,Attendance_Rate,Study_Hours_per_Week,Physics,Maths,Biology,Chemistry,Past_Exam_Scores,Final_Exam_Score,Pass_Fail
S4621,Male,67.58574781,18,86,60,67,41,58,66,Pass
S4622,Female,58.27954469,38,79,49,55,77,80,72,Pass
S4623,Male,81.1838985,25,43,56,72,42,64,68,Pass
S4624,Male,63.139681,12,47,46,46,79,65,60,Pass
S4625,Male,81.93535078,33,87,72,73,50,52,59,Pass
S4626,Female,87.54290496,16,63,81,95,49,95,69,Pass
S4627,Female,74.24485793,25,48,93,43,71,86,80,Pass
S4628,Female,74.21307777,10,86,66,48,59,85,67,Pass
S4629,Female,64.40769294,14,80,67,72,41,68,59,Pass
S4630,Female,53.47267692,19,94,38,59,95,92,65,Pass
S4631,Male,74.4980298,30,74,62,71,73,67,57,Pass
S4632,Female,90.10185096,16,35,88,41,95,84,63,Pass
S4633,Male,88.22762019,11,50,55,93,56,79,74,Pass
S4634,Female,63.18350652,28,89,93,52,44,60,56,Pass
S4635,Male,62.6207435,32,94,65,57,61,57,52,Pass
S4636,Female,88.58709539,13,53,56,47,88,77,59,Pass
S4637,Male,61.60634691,38,39,38,65,85,63,52,Pass
S4638,Female,64.43842028,18,65,99,32,88,51,46,Fail
S4639,Female,59.53556678,20,41,50,85,32,81,55,Pass
S4640,Male,77.67000049,36,66,42,64,67,50,60,Pass
S4641,Male,51.21921623,10,44,43,80,67,56,59,Pass
S4642,Female,88.46964421,24,43,88,30,48,73,68,Pass
S4643,Female,76.20711223,36,75,48,41,31,84,67,Pass
S4644,Female,79.3541601,11,64,68,41,70,66,57,Pass
S4645,Female,98.04581091,17,37,72,48,90,82,74,Pass
S4646,Female,87.15288145,11,79,60,50,76,92,82,Pass
S4647,Female,80.18709618,34,44,66,54,77,78,77,Pass
S4648,Female,91.29791482,34,43,39,73,73,63,62,Pass
S4649,Male,50.43913443,26,96,47,30,98,89,82,Pass
S4650,Female,98.22592261,35,75,75,91,32,97,89,Pass
S4651,Male,95.74754464,28,89,40,63,89,57,68,Pass
S4652,Male,96.08158315,27,85,63,65,76,78,80,Pass
S4653,Female,82.6254858,32,98,63,77,97,56,67,Pass
S4654,Male,89.27519449,19,44,76,79,32,86,68,Pass
S4655,Female,68.73322913,14,72,85,90,41,85,81,Pass
S4656,Female,86.78070037,17,46,86,59,73,77,66,Pass
S4657,Female,62.80765483,28,88,78,95,36,50,50,Pass
S4658,Male,99.39146757,28,98,32,67,99,58,57,Pass
S4659,Male,54.5038126,14,90,96,61,46,74,63,Pass
S4660,Male,51.741155,31,97,45,66,69,82,66,Pass
S4661,Female,85.30524812,15,59,84,95,30,61,66,Pass
S4662,Female,85.00865346,19,62,60,85,91,98,81,Pass
S4663,Female,87.1661175,30,61,39,75,45,85,67,Pass
S4664,Female,93.64351647,16,35,66,59,46,99,66,Pass
S4665,Male,98.41930828,22,82,79,37,90,87,72,Pass
S4666,Male,58.19193271,14,92,98,74,38,56,53,Pass
S4667,Female,72.54580312,17,63,67,34,36,54,45,Fail
S4668,Male,55.52853997,12,95,54,52,60,66,66,Pass
S4669,Male,65.33496666,34,68,56,80,39,57,63,Pass
S4670,Male,75.6093207,26,39,34,39,34,94,70,Pass
S4671,Male,50.1771065,25,66,83,47,81,79,72,Pass
S4672,Male,84.08747992,22,85,56,65,76,83,67,Pass
S4673,Female,71.1702734,35,38,30,68,76,52,61,Pass
S4674,Female,55.81520603,13,52,87,88,86,76,59,Pass
S4675,Male,88.33093727,33,64,70,38,99,50,66,Pass
S4676,Male,78.48998346,30,65,98,41,78,62,69,Pass
S4677,Female,77.85060884,26,68,84,94,38,58,60,Pass
S4678,Male,92.9079135,35,32,59,46,34,84,65,Pass
S4679,Male,67.00962356,11,41,56,48,58,98,73,Pass
S4680,Female,63.77128876,32,57,52,48,52,86,77,Pass
S4681,Male,78.99760307,36,30,54,55,81,59,67,Pass
S4682,Male,73.07442166,16,87,98,70,67,54,57,Pass
S4683,Female,80.43239029,13,94,91,90,61,96,85,Pass
S4684,Female,79.27547821,32,89,73,75,40,66,64,Pass
S4685,Male,68.58887552,32,84,61,83,32,58,48,Fail
S4686,Female,58.3401934,26,86,90,43,60,62,61,Pass
S4687,Male,81.53315622,19,84,53,56,87,53,61,Pass
S4688,Male,85.90113699,19,36,40,76,70,91,78,Pass
S4689,Female,56.69721509,14,79,86,39,82,66,66,Pass
S4690,Male,65.64990628,18,61,86,49,74,84,66,Pass
S4691,Male,99.40737713,20,47,89,93,65,87,83,Pass
S4692,Male,70.75519862,23,47,31,77,89,62,56,Pass
S4693,Male,67.50487407,33,56,36,96,44,78,66,Pass
S4694,Female,63.14806236,29,40,54,75,57,69,66,Pass
S4695,Male,92.62649904,25,43,70,91,93,75,62,Pass
S4696,Female,67.15682268,17,77,81,72,97,53,57,Pass
S4697,Male,65.33453836,19,86,42,43,41,62,49,Fail
S4698,Female,58.53884274,10,70,36,32,83,54,55,Pass
S4699,Male,72.98339221,22,88,63,74,67,90,86,Pass
S4700,Female,76.7993246,32,38,37,53,42,76,58,Pass
S4701,Male,71.01618163,14,77,88,57,38,66,58,Pass
S4702,Male,82.20706451,19,64,61,94,58,84,73,Pass
S4703,Female,99.75087172,27,59,47,55,65,51,55,Pass
S4704,Female,68.39945954,19,40,74,36,84,54,57,Pass
S4705,Female,58.25610174,22,36,30,55,67,79,71,Pass
S4706,Female,52.99362097,11,62,75,93,53,88,63,Pass
S4707,Male,87.31461643,33,66,58,94,73,57,54,Pass
S4708,Male,66.73711658,20,88,43,43,76,87,71,Pass
S4709,Male,66.91129723,26,86,48,62,82,71,62,Pass
S4710,Female,97.02410895,28,70,51,67,76,61,67,Pass
S4711,Male,67.60727644,21,45,33,88,58,87,64,Pass
S4712,Male,99.74870164,10,43,88,35,65,65,61,Pass
S4713,Male,93.3820334,23,71,48,72,41,61,58,Pass
S4714,Female,75.93607289,35,54,79,87,95,60,54,Pass
S4715,Male,66.04855464,38,32,66,54,62,79,63,Pass
S4716,Male,93.31836575,24,71,73,69,75,98,81,Pass
S4717,Male,66.13758228,36,51,86,92,35,88,68,Pass
S4718,Female,67.42478608,23,57,38,90,72,95,79,Pass
S4719,Female,84.60162853,12,93,41,37,65,53,51,Pass
S4720,Female,85.27704603,10,96,98,53,89,96,82,Pass
S4721,Male,67.01876272,21,66,61,64,34,77,55,Pass
S4722,Female,73.66442911,35,40,88,35,95,97,76,Pass
S4723,Male,85.289168,16,59,31,49,94,92,81,Pass
S4724,Female,89.85712387,24,86,86,85,78,59,66,Pass
S4725,Female,69.50007048,28,84,68,73,89,58,69,Pass
S4726,Male,84.58422252,26,83,68,64,85,61,68,Pass
S4727,Female,64.26318512,22,77,52,46,96,64,64,Pass
S4728,Male,69.48761411,17,36,99,63,42,51,56,Pass
S4729,Male,78.41269518,30,90,30,97,38,92,79,Pass
S4730,Male,73.64339387,24,62,38,94,52,61,56,Pass
S4731,Male,66.11665693,38,77,79,61,99,92,71,Pass
S4732,Male,63.06942702,13,32,60,86,74,50,58,Pass
S4733,Male,80.84483437,17,80,53,92,82,50,49,Fail
S4734,Female,82.43287169,28,71,84,67,86,72,66,Pass
S4735,Male,79.82086003,22,78,60,63,78,51,58,Pass
S4736,Female,91.63869695,26,49,76,97,80,67,76,Pass
S4737,Female,52.19302165,38,34,48,62,39,64,46,Fail
S4738,Female,76.701595,37,44,81,70,80,75,71,Pass
S4739,Female,52.34607745,27,49,68,40,42,66,54,Pass
S4740,Male,82.84123221,10,96,50,99,45,68,58,Pass
S4741,Female,81.07868118,33,87,56,36,60,80,61,Pass
S4742,Male,75.9052588,26,46,69,75,39,76,70,Pass
S4743,Male,55.17535198,32,78,59,98,52,87,64,Pass
S4744,Male,86.77030977,36,57,43,35,98,71,56,Pass
S4745,Male,52.21275189,28,67,31,49,39,74,63,Pass
S4746,Female,68.01928493,11,71,63,78,49,67,63,Pass
S4747,Female,94.80331834,33,43,90,40,38,64,63,Pass
S4748,Male,56.1807805,22,80,50,92,87,81,64,Pass
S4749,Female,95.0159303,12,56,57,43,61,54,53,Pass
S4750,Male,80.77058258,24,67,67,59,85,75,73,Pass
S4751,Female,87.26322438,36,98,91,65,91,94,75,Pass
S4752,Female,68.52517305,20,35,43,95,83,64,65,Pass
S4753,Female,85.1899286,12,40,93,87,88,83,73,Pass
S4754,Male,90.77439412,38,38,87,86,56,77,74,Pass
S4755,Male,71.17588116,30,80,92,86,49,70,60,Pass
S4756,Female,66.1681822,35,32,66,87,84,96,69,Pass
S4757,Male,62.77727672,10,67,30,45,97,52,42,Fail
S4758,Male,87.39908948,38,39,39,46,98,74,65,Pass
S4759,Female,56.2421343,10,53,32,55,38,76,61,Pass
S4760,Female,86.7076323,34,51,46,52,73,91,70,Pass
S4761,Female,58.48959486,14,76,42,43,93,93,77,Pass
S4762,Female,89.06131276,37,61,93,86,84,52,54,Pass
S4763,Female,97.25094855,13,64,31,54,87,75,66,Pass
S4764,Male,75.56016201,26,68,72,50,68,51,45,Fail
S4765,Female,90.34601144,14,71,67,64,98,57,58,Pass
S4766,Female,65.67680675,16,69,50,72,70,65,59,Pass
S4767,Female,62.52331528,30,36,37,35,53,53,42,Fail
S4768,Female,91.27800278,37,52,78,98,35,55,58,Pass
S4769,Male,80.32522484,29,76,38,93,70,53,58,Pass
S4770,Male,90.00367054,19,81,91,36,59,81,73,Pass
S4771,Female,99.23257177,12,80,93,67,99,58,68,Pass
S4772,Male,55.62705002,38,89,70,48,35,87,69,Pass
S4773,Male,63.51773339,36,62,52,73,79,98,73,Pass
S4774,Male,66.96673668,32,92,81,73,95,52,61,Pass
S4775,Male,88.85748306,14,40,43,86,58,67,51,Pass
S4776,Female,64.43185836,17,78,56,80,67,77,67,Pass
S4777,Male,70.10635697,32,67,65,94,61,54,49,Fail
S4778,Male,74.24899267,11,66,38,39,99,59,58,Pass
S4779,Male,92.68235732,34,95,73,74,60,90,86,Pass
S4780,Female,68.21968392,25,82,69,30,50,59,50,Pass
S4781,Male,67.37428294,38,58,63,54,95,78,70,Pass
S4782,Female,92.70728883,34,73,56,67,69,73,76,Pass
S4783,Male,93.14837391,31,85,65,88,95,82,71,Pass
S4784,Female,61.81914458,33,83,66,58,32,64,56,Pass
S4785,Female,57.75858361,36,85,52,38,45,76,60,Pass
S4786,Male,82.24586639,37,91,51,38,33,87,74,Pass
S4787,Female,99.13878708,29,62,46,86,85,89,72,Pass
S4788,Female,63.82342105,27,90,31,41,31,73,61,Pass
S4789,Male,89.08920859,15,76,48,59,78,77,68,Pass
S4790,Female,62.19840955,32,62,39,57,52,57,53,Pass
S4791,Male,56.38224687,31,45,68,52,63,53,52,Pass
S4792,Female,83.58565635,35,37,90,86,79,77,70,Pass
S4793,Female,67.51993503,18,98,63,63,36,95,81,Pass
S4794,Female,54.71948797,30,82,56,60,57,64,69,Pass
S4795,Male,70.12881038,36,53,39,34,83,55,53,Pass
S4796,Female,91.80360343,17,37,41,39,78,76,56,Pass
S4797,Female,76.94228289,37,34,53,93,73,72,70,Pass
S4798,Female,90.41489848,20,51,44,34,76,81,66,Pass
S4799,Female,78.30073491,19,81,82,54,89,60,58,Pass
S4800,Female,78.81634689,27,82,49,40,94,60,53,Pass
S4801,Female,92.92150295,15,81,97,64,53,76,70,Pass
S4802,Female,60.74408006,33,59,94,52,32,53,63,Pass
S4803,Male,56.92583824,10,63,76,49,95,98,69,Pass
S4804,Male,56.22717277,31,95,77,88,69,88,82,Pass
S4805,Male,79.79120314,25,60,74,97,73,61,69,Pass
S4806,Female,78.49849734,21,56,72,65,64,70,67,Pass
S4807,Female,56.81755956,38,36,61,39,83,95,64,Pass
S4808,Male,95.74809999,17,33,86,94,73,54,51,Pass
S4809,Female,63.709482,18,33,95,82,85,76,77,Pass
S4810,Male,98.81255853,18,57,35,96,78,50,59,Pass
S4811,Female,82.62018523,35,96,86,60,33,58,66,Pass
S4812,Female,88.33108371,15,40,49,97,30,69,65,Pass
S4813,Female,73.45126884,13,46,45,95,57,64,48,Fail
S4814,Female,87.486698,17,37,97,30,70,51,47,Fail
S4815,Male,65.25620521,17,92,89,45,92,95,74,Pass
S4816,Male,84.29036427,38,40,87,33,40,69,58,Pass
S4817,Female,56.00718281,37,87,52,41,86,97,83,Pass
S4818,Male,95.8939989,22,98,44,39,85,62,61,Pass
S4819,Male,96.50780995,29,54,98,53,36,55,52,Pass
S4820,Female,74.36120589,34,45,37,69,55,73,69,Pass
S4821,Male,74.01363419,20,64,64,62,32,58,63,Pass
S4822,Male,72.84642515,29,64,91,91,62,69,74,Pass
S4823,Male,86.73774686,18,89,33,78,73,51,51,Pass
S4824,Male,81.28758029,30,57,98,58,94,59,69,Pass
S4825,Female,74.08207186,36,45,73,48,33,67,51,Pass
S4826,Female,84.01911599,19,44,50,31,67,64,62,Pass
S4827,Male,53.42023258,27,37,74,95,40,52,62,Pass
S4828,Female,98.92088383,16,86,87,75,33,88,80,Pass
S4829,Female,63.3033539,25,47,60,58,87,52,47,Fail
S4830,Male,79.79108853,29,61,45,91,38,73,55,Pass
S4831,Female,72.17185414,33,33,43,67,59,56,45,Fail
S4832,Male,90.02686661,10,62,84,34,87,94,75,Pass
S4833,Female,50.15646317,34,48,98,90,78,73,59,Pass
S4834,Male,86.58340567,15,81,60,93,78,77,76,Pass
S4835,Male,68.57733941,21,66,53,39,81,68,61,Pass
S4836,Male,72.96075254,31,41,81,65,61,70,67,Pass
S4837,Male,68.52375625,23,39,56,31,80,83,69,Pass
S4838,Male,69.15156432,38,58,44,91,36,58,62,Pass
S4839,Female,72.80517804,20,80,84,85,77,54,68,Pass
S4840,Female,81.90061105,35,41,48,55,50,76,65,Pass
S4841,Male,67.55528859,38,51,30,71,51,98,67,Pass
S4842,Female,50.46035276,10,41,74,82,68,53,60,Pass
S4843,Female,93.63178286,36,55,55,53,35,59,63,Pass
S4844,Male,66.1201777,27,38,64,52,93,57,59,Pass
S4845,Male,77.41340677,32,81,78,77,57,70,59,Pass
S4846,Male,60.59697365,21,81,96,88,79,72,65,Pass
S4847,Male,93.642276,34,34,44,83,46,50,62,Pass
S4848,Female,72.93604781,25,55,47,62,54,64,60,Pass
S4849,Female,52.96809718,31,78,30,82,62,54,52,Pass
S4850,Male,61.76882379,15,43,35,73,80,74,59,Pass
S4851,Female,63.50147748,25,90,84,80,31,52,57,Pass
S4852,Male,67.11478274,22,79,54,50,85,63,60,Pass
S4853,Female,70.31956276,16,68,39,45,69,75,68,Pass
S4854,Female,50.69229615,11,33,81,89,54,66,60,Pass
S4855,Female,74.80711959,23,32,79,59,77,75,70,Pass
S4856,Male,96.76101463,11,44,59,47,79,63,55,Pass
S4857,Male,55.65378659,33,31,73,42,34,50,48,Fail
S4858,Male,92.97078207,17,43,46,51,67,83,68,Pass
S4859,Male,99.31833355,34,54,80,61,76,53,66,Pass
S4860,Male,88.51261366,29,41,80,76,66,62,55,Pass
S4861,Male,85.14972154,22,98,37,57,53,98,77,Pass
S4862,Female,81.4106719,14,92,84,50,61,66,74,Pass
S4863,Male,97.63209058,21,89,60,65,51,60,58,Pass
S4864,Male,96.12940298,25,74,46,46,69,78,72,Pass
S4865,Male,57.38281332,21,99,42,77,75,56,61,Pass
S4866,Female,67.81772604,29,62,75,67,49,64,56,Pass
S4867,Male,53.56215513,24,68,49,84,66,53,46,Fail
S4868,Male,81.33145932,27,79,73,83,93,77,82,Pass
S4869,Female,74.92502614,16,52,32,89,58,68,62,Pass
S4870,Male,52.98752909,31,81,82,36,70,83,68,Pass
S4871,Female,92.22737524,26,86,48,35,76,63,58,Pass
S4872,Female,98.21603217,15,33,85,87,84,55,55,Pass
S4873,Male,91.02375038,34,58,49,51,35,73,68,Pass
S4874,Female,61.56941013,36,80,99,64,33,51,60,Pass
S4875,Male,82.90199511,12,59,40,57,97,93,71,Pass
S4876,Male,71.25600758,18,79,51,69,76,57,57,Pass
S4877,Male,59.22580108,20,92,48,47,43,88,61,Pass
S4878,Male,89.22157495,35,95,58,78,51,65,60,Pass
S4879,Male,90.54872209,11,60,90,97,58,82,82,Pass
S4880,Male,52.24066071,24,97,55,45,78,73,62,Pass
S4881,Female,89.70195984,34,64,96,77,43,99,75,Pass
S4882,Female,77.40725531,23,59,60,84,32,80,72,Pass
S4883,Female,53.71562511,28,32,43,61,67,95,60,Pass
S4884,Male,53.27708753,37,50,95,89,54,71,65,Pass
S4885,Female,53.46114087,29,91,89,35,88,78,64,Pass
S4886,Male,70.95352651,21,66,65,75,57,79,67,Pass
S4887,Male,89.80332376,22,37,88,31,41,97,82,Pass
S4888,Female,84.53786453,29,51,31,54,51,61,64,Pass
S4889,Male,72.03531688,11,55,56,55,97,56,55,Pass
S4890,Female,77.41573866,17,58,55,98,85,90,72,Pass
S4891,Female,69.56598052,34,53,43,63,88,93,77,Pass
S4892,Female,90.36989386,33,38,58,73,97,82,73,Pass
S4893,Female,52.48616906,20,80,72,67,35,87,64,Pass
S4894,Female,82.09372279,14,37,40,83,42,99,69,Pass
S4895,Male,73.70417136,37,84,42,32,69,99,77,Pass
S4896,Female,54.35858859,36,93,65,37,81,67,60,Pass
S4897,Male,87.42571615,25,47,53,56,32,74,68,Pass
S4898,Female,62.5867897,21,75,87,90,65,95,89,Pass
S4899,Female,68.7787842,29,99,36,92,55,64,53,Pass
S4900,Female,64.07512094,31,99,51,92,92,94,80,Pass
S4901,Male,69.20383529,32,34,33,63,33,80,61,Pass
S4902,Female,89.15273512,36,55,92,48,39,79,74,Pass
S4903,Male,96.10213138,28,40,37,39,70,86,65,Pass
S4904,Male,76.48918003,21,92,59,43,65,65,63,Pass
S4905,Female,51.71863529,31,76,77,89,33,69,54,Pass
S4906,Male,83.37603918,34,96,33,81,85,96,80,Pass
S4907,Male,59.45622128,19,89,82,55,91,78,74,Pass
S4908,Female,72.52359085,30,43,31,81,31,95,65,Pass
S4909,Female,58.85517188,38,52,50,55,89,95,84,Pass
S4910,Male,93.64508982,15,47,79,65,62,84,66,Pass
S4911,Female,87.2264631,31,59,46,64,82,94,73,Pass
S4912,Male,66.69279179,19,66,96,80,71,62,53,Pass
S4913,Male,92.13184965,33,70,94,70,64,68,68,Pass
S4914,Female,82.82350613,31,79,91,77,38,57,69,Pass
S4915,Female,68.14877071,34,89,52,86,60,89,84,Pass
S4916,Male,60.82002655,28,50,87,60,70,89,69,Pass
S4917,Female,70.31222739,30,32,68,42,65,86,73,Pass
S4918,Female,97.05033176,13,31,99,47,58,60,63,Pass
S4919,Male,65.21465474,12,74,65,69,68,66,64,Pass
S4920,Male,86.84215214,30,86,89,46,95,57,65,Pass
S4921,Female,91.43458504,20,94,97,71,69,72,81,Pass
S4922,Female,83.38690244,24,53,48,75,50,98,72,Pass
S4923,Female,69.02167382,12,43,64,93,62,64,62,Pass
S4924,Male,72.05774554,19,49,89,53,75,84,61,Pass
S4925,Male,81.2907964,14,51,58,64,68,58,51,Pass
S4926,Female,86.88684283,29,53,92,83,45,51,60,Pass
S4927,Female,63.68874265,37,43,70,61,45,56,50,Pass
S4928,Female,84.3749942,13,34,67,70,51,86,70,Pass
S4929,Female,93.39121609,35,79,85,71,41,82,70,Pass
S4930,Female,77.40174746,29,84,96,55,94,94,85,Pass
S4931,Male,92.85117082,17,91,83,66,41,72,75,Pass
S4932,Male,54.22231015,29,38,45,87,40,77,59,Pass
S4933,Female,68.58546938,16,62,94,51,52,62,59,Pass
S4934,Female,89.49487929,34,81,71,35,47,97,85,Pass
S4935,Female,96.88549215,34,31,44,89,43,91,67,Pass
S4936,Female,84.49721034,16,58,72,34,82,56,64,Pass
S4937,Male,77.91267078,33,51,51,56,64,65,66,Pass
S4938,Female,75.70688273,10,69,66,83,55,75,62,Pass
S4939,Female,69.73503007,22,57,98,70,54,99,79,Pass
S4940,Male,78.77581094,32,41,45,64,47,54,44,Fail
S4941,Female,90.01962694,15,64,64,30,62,91,65,Pass
S4942,Male,91.68749897,24,41,34,82,38,65,53,Pass
S4943,Female,75.45435087,28,62,85,62,60,81,70,Pass
S4944,Female,85.3967933,23,70,31,73,97,83,66,Pass
S4945,Female,85.08375303,24,44,68,89,76,69,63,Pass
S4946,Male,62.256109,25,97,91,31,73,81,65,Pass
S4947,Female,90.59956526,21,81,52,81,37,80,79,Pass
S4948,Male,87.33679472,17,73,69,73,87,71,62,Pass
S4949,Female,96.63764524,29,42,47,88,87,60,59,Pass
S4950,Female,80.33743458,10,32,34,60,74,86,76,Pass
S4951,Female,83.08079839,20,58,87,34,84,70,56,Pass
S4952,Male,52.62210875,15,61,59,93,74,85,76,Pass
S4953,Male,89.88082158,26,76,65,48,86,86,66,Pass
S4954,Male,87.67352482,32,60,76,78,30,76,67,Pass
S4955,Male,57.40690082,30,43,51,61,53,95,64,Pass
S4956,Female,71.34409025,31,72,85,45,92,61,60,Pass
S4957,Male,60.41825813,30,51,35,40,77,94,79,Pass
S4958,Female,98.37015567,24,47,88,52,97,93,79,Pass
S4959,Male,73.25551867,17,32,46,39,87,92,64,Pass
S4960,Male,91.12524225,26,40,62,91,83,75,77,Pass
S4961,Male,59.34253019,16,98,85,34,67,89,76,Pass
S4962,Male,61.71090149,18,83,97,63,71,75,67,Pass
S4963,Male,54.75147081,32,42,64,38,57,96,67,Pass
S4964,Male,56.92260384,19,83,30,40,69,99,72,Pass
S4965,Female,91.27759484,24,70,54,42,86,88,73,Pass
S4966,Male,77.96319254,32,84,56,68,72,91,73,Pass
S4967,Female,79.58921047,25,65,65,70,87,66,70,Pass
S4968,Female,66.12797877,38,54,78,53,65,59,54,Pass
S4969,Male,82.17033085,18,39,40,98,63,82,77,Pass
S4970,Male,50.73666251,38,78,85,32,76,76,70,Pass
S4971,Female,71.22888763,17,61,50,83,69,83,78,Pass
S4972,Male,75.96199753,13,31,32,63,43,50,41,Fail
S4973,Female,95.54227645,21,79,62,59,44,62,66,Pass
S4974,Female,61.91068724,34,44,84,47,82,74,65,Pass
S4975,Male,50.2010062,15,91,59,39,62,86,66,Pass
S4976,Female,53.86797867,20,37,69,70,79,75,58,Pass
S4977,Female,71.42565159,34,98,51,66,86,53,69,Pass
S4978,Female,73.78763025,31,80,70,96,97,74,81,Pass
S4979,Female,53.42924897,36,40,82,47,83,55,45,Fail
S4980,Male,51.20646069,15,78,93,43,43,93,72,Pass
S4981,Female,79.08274625,12,36,41,30,35,86,53,Pass
S4982,Male,69.66935594,21,87,69,99,37,50,58,Pass
S4983,Male,99.13987561,31,39,62,64,70,50,51,Pass
S4984,Male,82.10145312,33,64,48,30,41,84,67,Pass
S4985,Male,98.28084438,34,95,82,86,51,87,70,Pass
S4986,Male,94.29529662,38,85,51,88,35,66,56,Pass
S4987,Male,81.50007926,24,34,40,52,46,91,67,Pass
S4988,Male,71.67814408,25,92,82,80,81,72,74,Pass
S4989,Male,68.56878996,27,38,85,95,65,85,79,Pass
S4990,Female,78.23122531,17,76,73,40,79,65,63,Pass
S4991,Male,74.31110699,18,49,53,75,99,62,70,Pass
S4992,Male,95.29630968,22,59,46,43,84,69,57,Pass
S4993,Male,97.37599147,21,77,44,80,84,90,68,Pass
S4994,Female,54.50593531,22,99,54,93,37,69,73,Pass
S4995,Female,59.427281,27,84,40,71,57,71,61,Pass
S4996,Male,76.44236787,36,73,73,92,79,73,80,Pass
S4997,Female,76.58199995,34,66,39,83,48,66,52,Pass
S4998,Male,70.09045136,16,81,94,73,54,61,59,Pass
S4999,Female,99.65731399,30,47,55,78,61,82,62,Pass
S5000,Female,90.68174249,35,35,60,35,79,65,60,Pass
S5001,Male,77.12880908,25,61,37,82,68,80,61,Pass
S5002,Female,66.10423101,30,97,52,46,76,88,69,Pass
S5003,Male,55.58270099,18,31,46,72,94,58,56,Pass
S5004,Female,60.20049955,33,91,69,95,65,90,77,Pass
S5005,Male,83.01282573,28,75,94,67,55,97,79,Pass
S5006,Male,93.97210769,10,81,99,91,33,65,69,Pass
S5007,Male,81.83603655,16,35,57,64,62,94,82,Pass
S5008,Male,81.70392096,38,97,76,36,93,91,80,Pass
S5009,Male,57.74563122,35,65,47,62,36,60,54,Pass
S5010,Male,50.21310567,10,96,44,40,45,97,78,Pass
S5011,Female,63.67517081,14,70,34,96,37,75,54,Pass
S5012,Female,73.12773188,37,59,67,66,46,82,61,Pass
S5013,Male,69.60932397,21,80,79,94,67,86,84,Pass
S5014,Female,62.84155374,31,56,92,35,67,55,64,Pass
S5015,Male,68.06202813,15,40,83,91,31,79,73,Pass
S5016,Male,74.89314322,22,31,38,69,50,53,50,Pass
S5017,Male,58.46011868,23,99,49,67,69,68,68,Pass
S5018,Female,53.31063527,29,68,32,58,45,64,58,Pass
S5019,Female,78.80982095,27,97,30,62,44,87,72,Pass
S5020,Male,96.81231938,34,45,85,79,71,88,74,Pass
S5021,Female,93.28737427,35,62,65,96,85,59,58,Pass
S5022,Male,54.78900515,11,49,63,48,93,53,57,Pass
S5023,Female,72.28358922,10,66,88,64,90,97,82,Pass
S5024,Female,94.45615423,38,92,77,74,39,50,59,Pass
S5025,Male,52.49760849,31,85,69,61,82,99,81,Pass
S5026,Female,54.87355404,29,32,97,35,47,75,70,Pass
S5027,Male,60.35478169,35,95,38,66,74,50,46,Fail
S5028,Female,75.10293254,11,64,94,42,92,95,83,Pass
S5029,Female,62.60066614,37,70,53,86,68,79,75,Pass
S5030,Female,54.08330481,12,77,30,40,84,61,58,Pass
S5031,Female,99.86165131,21,79,46,76,45,63,56,Pass
S5032,Female,62.88754707,17,57,76,72,59,97,81,Pass
S5033,Female,83.62828862,28,76,65,64,40,88,82,Pass
S5034,Female,73.5467119,16,36,98,99,54,50,59,Pass
S5035,Male,70.55093943,23,34,39,39,78,64,65,Pass
S5036,Female,75.64330548,38,44,94,32,93,57,51,Pass
S5037,Male,98.97352062,26,78,74,57,68,70,61,Pass
S5038,Female,61.01723321,23,91,66,90,42,67,70,Pass
S5039,Female,95.70487322,16,72,39,45,81,57,50,Pass
S5040,Male,98.5736768,21,71,70,47,89,98,87,Pass
S5041,Male,64.29971194,21,98,51,34,83,58,47,Fail
S5042,Male,64.65997461,25,44,46,97,79,89,71,Pass
S5043,Male,96.11956536,31,56,63,89,41,91,79,Pass
S5044,Female,55.95293781,25,64,42,52,73,75,58,Pass
S5045,Female,92.90189854,36,81,55,94,34,70,73,Pass
S5046,Female,72.57778572,33,82,33,50,80,75,58,Pass
S5047,Male,67.21611239,20,57,49,46,86,78,59,Pass
S5048,Male,62.42177681,33,42,56,78,46,80,57,Pass
S5049,Male,85.87413019,28,92,62,58,37,72,65,Pass
S5050,Female,94.42635467,28,84,57,61,73,82,71,Pass
S5051,Female,74.51025162,23,93,32,38,87,59,55,Pass
S5052,Female,73.70381495,16,65,39,97,59,85,69,Pass
S5053,Male,52.00641116,13,58,48,50,46,79,55,Pass
S5054,Male,81.17276642,38,98,86,37,98,73,71,Pass
S5055,Male,95.34422041,15,44,85,41,79,99,86,Pass
S5056,Male,93.24227727,13,89,34,87,99,76,79,Pass
S5057,Female,82.55771321,12,43,73,48,61,77,69,Pass
